timestamp,close,ema20,ema50,ema200,rsi,adx,atr,macd,macd_signal,bb_upper,bb_lower,rec_w,rec_d,rec_4h,dxy_rec,score_b,score_s
2026-08-17 13:02:21,0.59079,0.58512,0.58246,0.58357,62.76,25.61,0.0042,0.002737,0.002602,0.59367,0.57569,BUY,STRONG_BUY,BUY,STRONG_SELL,46,0
2026-08-17 13:18:02,0.59054,0.58509,0.58245,0.58357,62.43,25.61,0.0042,0.002717,0.002598,0.59362,0.57571,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 13:33:43,0.59023,0.58506,0.58244,0.58356,62.02,25.61,0.0042,0.002693,0.002593,0.59357,0.57573,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 13:49:24,0.59014,0.58505,0.58243,0.58356,61.9,25.61,0.0042,0.002685,0.002592,0.59355,0.57574,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 14:05:05,0.59002,0.58504,0.58243,0.58356,61.74,25.61,0.0042,0.002676,0.00259,0.59353,0.57575,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 14:20:46,0.5901,0.58505,0.58243,0.58356,61.85,25.61,0.0042,0.002682,0.002591,0.59355,0.57574,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 17:25:47,0.58964,0.58501,0.58241,0.58356,61.21,25.61,0.0042,0.002646,0.002584,0.59347,0.57577,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 18:32:59,0.59014,0.5855,0.58272,0.58362,61.95,25.73,0.00394,0.002731,0.002614,0.59412,0.57589,BUY,BUY,BUY,SELL,46,10
2026-08-17 18:48:39,0.5903,0.58552,0.58273,0.58363,62.18,25.73,0.00395,0.002743,0.002617,0.59414,0.57588,BUY,STRONG_BUY,BUY,SELL,46,10
2026-08-17 18:55:17,0.5902,0.58551,0.58272,0.58362,62.03,25.73,0.00395,0.002735,0.002615,0.59413,0.57588,BUY,STRONG_BUY,BUY,SELL,46,10
