timestamp,close,ema20,ema50,ema200,rsi,adx,atr,macd,macd_signal,bb_upper,bb_lower,rec_w,rec_d,rec_4h,dxy_rec,score_b,score_s
2026-09-01 13:39:54,7633.22,7669.38744,7583.16657,7164.11233,48.17,13.88,61.76602,28.775962,42.940906,7800.82952,7622.56948,BUY,NEUTRAL,SELL,NEUTRAL,26,23
2026-09-01 13:55:48,7637.27,7669.77316,7583.3254,7164.15263,48.54,13.88,61.76602,29.099039,43.005521,7800.33356,7623.47044,BUY,NEUTRAL,SELL,BUY,26,23
2026-09-01 14:11:43,7634.47,7669.50649,7583.21559,7164.12477,48.28,13.88,61.76602,28.875677,42.960849,7800.67329,7622.85071,BUY,NEUTRAL,SELL,BUY,26,23
2026-09-01 14:27:37,7632.51,7669.31983,7583.13873,7164.10527,48.1,13.88,61.76602,28.719324,42.929578,7800.9195,7622.4085,BUY,NEUTRAL,SELL,BUY,26,23
2026-09-01 14:43:31,7625.09,7668.61316,7582.84775,7164.03143,47.44,13.89,61.83959,28.127415,42.811196,7801.91273,7620.67327,BUY,SELL,SELL,BUY,26,40
2026-09-01 14:59:26,7617.86,7667.92459,7582.56422,7163.95949,46.81,14.1,62.82959,27.550663,42.695846,7802.97044,7618.89256,BUY,SELL,SELL,BUY,26,40
2026-09-01 15:15:20,7627.13,7668.80744,7582.92775,7164.05173,47.62,14.1,62.82959,28.29015,42.843743,7801.63016,7621.15984,BUY,SELL,SELL,BUY,26,40
2026-09-01 15:31:14,7628.76,7668.96268,7582.99167,7164.06795,47.77,14.1,62.82959,28.420179,42.869749,7801.40952,7621.54348,BUY,SELL,SELL,BUY,26,40
2026-09-01 15:47:08,7625.77,7668.67792,7582.87442,7164.0382,47.5,14.1,62.82959,28.18166,42.822045,7801.81775,7620.83625,BUY,SELL,SELL,BUY,26,40
2026-09-01 16:03:02,7624.63,7668.56935,7582.82971,7164.02686,47.4,14.1,62.82959,28.09072,42.803857,7801.97742,7620.56258,BUY,SELL,SELL,BUY,26,40
2026-09-01 16:18:56,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 16:34:49,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 16:50:43,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 17:06:38,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 17:22:32,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 17:38:40,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 18:36:27,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 18:52:21,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 19:08:15,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 19:24:09,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 19:40:03,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 19:55:57,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 21:23:00,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 21:38:54,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 21:54:48,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 22:01:32,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 22:05:38,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 22:21:32,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-01 22:37:26,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-02 08:25:08,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-02 08:41:02,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-02 08:56:56,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-02 09:12:50,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-02 09:28:45,7631.47,7669.22078,7583.09795,7164.09492,48.01,14.1,62.82959,28.636361,42.912986,7801.05292,7622.17108,BUY,SELL,SELL,BUY,26,40
2026-09-02 09:44:39,7640.87,7666.5207,7585.36352,7168.83895,48.98,13.33,59.11962,23.197033,38.969795,7801.83743,7613.11857,BUY,NEUTRAL,NEUTRAL,NEUTRAL,26,23
2026-09-02 10:00:33,7639.64,7666.40356,7585.31528,7168.82671,48.86,13.33,59.41033,23.098914,38.950171,7801.95094,7612.88206,BUY,NEUTRAL,NEUTRAL,NEUTRAL,26,23
2026-09-02 10:16:27,7654.89,7667.85594,7585.91332,7168.97845,50.37,13.33,60.08105,24.315438,39.193476,7800.73985,7615.61815,BUY,BUY,NEUTRAL,NEUTRAL,43,23
2026-09-02 10:32:21,7669.39,7669.23689,7586.48195,7169.12273,51.72,13.22,61.08962,25.472133,39.424815,7799.99945,7617.80855,BUY,BUY,NEUTRAL,NEUTRAL,47,23
2026-09-02 10:48:14,7673.18,7669.59785,7586.63058,7169.16044,52.06,13.14,61.45033,25.774469,39.485282,7799.8746,7618.3124,BUY,BUY,NEUTRAL,SELL,47,23
