timestamp,close,ema20,ema50,ema200,rsi,adx,atr,macd,macd_signal,bb_upper,bb_lower,rec_w,rec_d,rec_4h,dxy_rec,score_b,score_s
2026-09-06 19:19:09,1.16147,1.15986,1.15594,1.15679,55.32,32.13,0.00449,0.002655,0.003474,1.171,1.15112,BUY,BUY,BUY,SELL,31,18
2026-09-06 19:35:05,1.16153,1.15987,1.15595,1.15679,55.41,32.13,0.00449,0.00266,0.003475,1.17101,1.15112,BUY,BUY,BUY,SELL,31,18
2026-09-06 19:51:00,1.16131,1.15985,1.15594,1.15679,55.08,32.13,0.00449,0.002642,0.003471,1.17099,1.15111,BUY,BUY,NEUTRAL,SELL,23,18
2026-09-06 20:06:54,1.1614,1.15985,1.15594,1.15679,55.22,32.13,0.00449,0.00265,0.003473,1.171,1.15111,BUY,BUY,NEUTRAL,SELL,23,18
2026-09-06 20:22:48,1.16162,1.15988,1.15595,1.15679,55.54,32.13,0.0045,0.002667,0.003476,1.17101,1.15112,BUY,BUY,BUY,SELL,31,18
2026-09-06 20:38:41,1.16186,1.1599,1.15596,1.15679,55.88,32.13,0.00451,0.002686,0.00348,1.17103,1.15113,BUY,BUY,BUY,SELL,31,18
2026-09-06 20:54:35,1.16187,1.1599,1.15596,1.15679,55.89,32.13,0.00452,0.002687,0.00348,1.17103,1.15113,BUY,BUY,BUY,SELL,31,18
2026-09-06 21:10:29,1.16155,1.15987,1.15595,1.15679,55.43,32.13,0.00452,0.002662,0.003475,1.17101,1.15112,BUY,BUY,BUY,SELL,31,18
2026-09-06 21:26:23,1.1616,1.15987,1.15595,1.15679,55.51,32.13,0.00452,0.002666,0.003476,1.17101,1.15112,BUY,BUY,BUY,SELL,31,18
2026-09-06 21:42:17,1.16135,1.15985,1.15594,1.15679,55.14,32.13,0.00452,0.002646,0.003472,1.171,1.15111,BUY,BUY,BUY,SELL,31,18
2026-09-06 21:58:10,1.16131,1.15985,1.15594,1.15679,55.08,32.13,0.00452,0.002642,0.003471,1.17099,1.15111,BUY,BUY,BUY,SELL,31,18
2026-09-06 22:14:04,1.161,1.15982,1.15592,1.15678,54.53,32.13,0.00452,0.002618,0.003466,1.17098,1.1511,BUY,BUY,NEUTRAL,SELL,43,18
2026-09-06 22:29:58,1.16118,1.15983,1.15593,1.15678,54.85,32.13,0.00452,0.002632,0.003469,1.17099,1.1511,BUY,BUY,NEUTRAL,SELL,43,18
2026-09-06 22:45:52,1.16085,1.1598,1.15592,1.15678,54.26,32.13,0.00452,0.002606,0.003464,1.17097,1.15109,BUY,BUY,NEUTRAL,SELL,43,18
2026-09-06 23:01:46,1.16089,1.15981,1.15592,1.15678,54.33,32.13,0.00453,0.002609,0.003465,1.17097,1.15109,BUY,BUY,NEUTRAL,SELL,43,18
2026-09-07 08:08:06,1.1624,1.15995,1.15598,1.1568,56.63,32.2,0.00464,0.002729,0.003489,1.17107,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 08:24:00,1.16249,1.15996,1.15598,1.1568,56.76,32.2,0.00464,0.002737,0.00349,1.17107,1.15115,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 08:39:53,1.16268,1.15998,1.15599,1.1568,57.02,32.2,0.00464,0.002752,0.003493,1.17109,1.15115,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 08:55:47,1.16253,1.15996,1.15598,1.1568,56.81,32.2,0.00464,0.00274,0.003491,1.17108,1.15115,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 09:11:41,1.16254,1.15996,1.15598,1.1568,56.83,32.2,0.00464,0.002741,0.003491,1.17108,1.15115,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 09:27:35,1.16252,1.15996,1.15598,1.1568,56.8,32.2,0.00464,0.002739,0.003491,1.17107,1.15115,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 09:43:29,1.16256,1.15997,1.15599,1.1568,56.85,32.2,0.00464,0.002742,0.003491,1.17108,1.15115,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 09:59:23,1.16281,1.15999,1.156,1.1568,57.19,32.2,0.00464,0.002762,0.003495,1.1711,1.15116,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 10:15:16,1.16304,1.16001,1.156,1.1568,57.5,32.2,0.00464,0.00278,0.003499,1.17112,1.15116,BUY,BUY,BUY,SELL,31,18
2026-09-07 10:31:11,1.16295,1.16,1.156,1.1568,57.38,32.2,0.00464,0.002773,0.003497,1.17111,1.15116,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 10:47:04,1.16286,1.15999,1.156,1.1568,57.26,32.2,0.00464,0.002766,0.003496,1.1711,1.15116,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 11:02:58,1.16309,1.16002,1.15601,1.1568,57.56,32.2,0.00464,0.002784,0.0035,1.17112,1.15116,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 11:18:52,1.16268,1.15998,1.15599,1.1568,57.02,32.2,0.00464,0.002752,0.003493,1.17109,1.15115,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 11:34:45,1.16288,1.16,1.156,1.1568,57.28,32.2,0.00464,0.002768,0.003496,1.1711,1.15116,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 11:50:39,1.16279,1.15999,1.15599,1.1568,57.16,32.2,0.00464,0.00276,0.003495,1.1711,1.15116,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 12:06:34,1.16272,1.15998,1.15599,1.1568,57.07,32.2,0.00464,0.002755,0.003494,1.17109,1.15115,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 12:22:28,1.16269,1.15998,1.15599,1.1568,57.03,32.2,0.00464,0.002753,0.003493,1.17109,1.15115,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 12:38:21,1.16285,1.15999,1.156,1.1568,57.24,32.2,0.00464,0.002765,0.003496,1.1711,1.15116,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 12:54:16,1.16285,1.15999,1.156,1.1568,57.24,32.2,0.00464,0.002765,0.003496,1.1711,1.15116,BUY,BUY,STRONG_BUY,SELL,31,18
2026-09-07 13:10:09,1.16262,1.15997,1.15599,1.1568,56.93,32.2,0.00464,0.002747,0.003492,1.17108,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 13:26:03,1.16261,1.15997,1.15599,1.1568,56.92,32.2,0.00464,0.002746,0.003492,1.17108,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 13:41:57,1.1625,1.15996,1.15598,1.1568,56.77,32.2,0.00464,0.002737,0.00349,1.17107,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 13:57:51,1.16254,1.15996,1.15598,1.1568,56.83,32.2,0.00464,0.002741,0.003491,1.17108,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 14:13:45,1.16245,1.15995,1.15598,1.1568,56.7,32.2,0.00464,0.002733,0.003489,1.17107,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 14:29:39,1.16236,1.15995,1.15598,1.1568,56.58,32.2,0.00464,0.002726,0.003488,1.17106,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 14:45:33,1.1624,1.15995,1.15598,1.1568,56.63,32.2,0.00464,0.002729,0.003489,1.17107,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 15:01:27,1.1623,1.15994,1.15598,1.1568,56.5,32.2,0.00464,0.002721,0.003487,1.17106,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 15:17:20,1.1623,1.15994,1.15598,1.1568,56.5,32.2,0.00464,0.002721,0.003487,1.17106,1.15115,BUY,BUY,BUY,SELL,31,18
2026-09-07 15:33:15,1.16217,1.15993,1.15597,1.15679,56.32,32.2,0.00464,0.002711,0.003485,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 15:49:09,1.16213,1.15992,1.15597,1.15679,56.26,32.2,0.00464,0.002708,0.003484,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 16:05:03,1.16216,1.15993,1.15597,1.15679,56.3,32.2,0.00464,0.00271,0.003485,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 16:20:57,1.16223,1.15993,1.15597,1.15679,56.4,32.2,0.00464,0.002716,0.003486,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 16:36:51,1.16222,1.15993,1.15597,1.15679,56.39,32.2,0.00464,0.002715,0.003486,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 16:52:45,1.1622,1.15993,1.15597,1.15679,56.36,32.2,0.00464,0.002713,0.003485,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 17:07:08,1.1622,1.15993,1.15597,1.15679,56.36,32.2,0.00464,0.002713,0.003485,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 17:23:02,1.1622,1.15993,1.15597,1.15679,56.36,32.2,0.00464,0.002713,0.003485,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 17:38:56,1.16218,1.15993,1.15597,1.15679,56.33,32.2,0.00464,0.002712,0.003485,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 17:54:50,1.1622,1.15993,1.15597,1.15679,56.36,32.2,0.00464,0.002713,0.003485,1.17105,1.15114,BUY,BUY,BUY,SELL,31,18
2026-09-07 18:10:44,1.16242,1.16017,1.15623,1.15685,56.68,31.47,0.00433,0.002597,0.003308,1.17094,1.1521,BUY,BUY,BUY,SELL,31,18
